Titulos,URL,HUBsci,Categoria
On black hole entropy,https://journals.aps.org/prd/abstract/10.1103/PhysRevD.49.6587,https://sci-hub.se/https://journals.aps.org/prd/abstract/10.1103/PhysRevD.49.6587,Fisica
Quantum geometry and black hole entropy,https://journals.aps.org/prl/abstract/10.1103/PhysRevLett.80.904,https://sci-hub.se/https://journals.aps.org/prl/abstract/10.1103/PhysRevLett.80.904,Fisica
Do we understand black hole entropy?,https://arxiv.org/abs/gr-qc/9409015,https://sci-hub.se/https://arxiv.org/abs/gr-qc/9409015,Fisica
Dynamic black-hole entropy,https://www.sciencedirect.com/science/article/pii/S037596019900225X,https://sci-hub.se/https://www.sciencedirect.com/science/article/pii/S037596019900225X,Fisica
Black hole entropy: a closer look,https://www.mdpi.com/601904,https://sci-hub.se/https://www.mdpi.com/601904,Fisica
Black-hole entropy from quantum geometry,https://iopscience.iop.org/article/10.1088/0264-9381/21/22/014/meta,https://sci-hub.se/https://iopscience.iop.org/article/10.1088/0264-9381/21/22/014/meta,Fisica
Black hole entropy and entropy of entanglement,https://www.sciencedirect.com/science/article/pii/055032139500443V,https://sci-hub.se/https://www.sciencedirect.com/science/article/pii/055032139500443V,Fisica
Black hole entropy is the Noether charge,https://journals.aps.org/prd/abstract/10.1103/PhysRevD.48.R3427,https://sci-hub.se/https://journals.aps.org/prd/abstract/10.1103/PhysRevD.48.R3427,Fisica
Quantum black hole entropy,https://www.sciencedirect.com/science/article/pii/S0370269398010302,https://sci-hub.se/https://www.sciencedirect.com/science/article/pii/S0370269398010302,Fisica
Some speculations about black hole entropy in string theory,https://www.worldscientific.com/doi/abs/10.1142/9789814447232_0007,https://sci-hub.se/https://www.worldscientific.com/doi/abs/10.1142/9789814447232_0007,Fisica
Black hole entropy and higher curvature interactions,https://journals.aps.org/prl/abstract/10.1103/PhysRevLett.70.3684,https://sci-hub.se/https://journals.aps.org/prl/abstract/10.1103/PhysRevLett.70.3684,Fisica
Black holes and entropy,https://journals.aps.org/prd/abstract/10.1103/PhysRevD.7.2333,https://sci-hub.se/https://journals.aps.org/prd/abstract/10.1103/PhysRevD.7.2333,Fisica
Black hole entropy and induced gravity,https://arxiv.org/abs/gr-qc/9404039,https://sci-hub.se/https://arxiv.org/abs/gr-qc/9404039,Fisica
Black hole entropy from loop quantum gravity,https://journals.aps.org/prl/abstract/10.1103/PhysRevLett.77.3288,https://sci-hub.se/https://journals.aps.org/prl/abstract/10.1103/PhysRevLett.77.3288,Fisica
The SU (2) black hole entropy revisited,https://link.springer.com/article/10.1007/JHEP05(2011)016,https://sci-hub.se/https://link.springer.com/article/10.1007/JHEP05(2011)016,Fisica
General logarithmic corrections to black-hole entropy,https://iopscience.iop.org/article/10.1088/0264-9381/19/9/302/meta,https://sci-hub.se/https://iopscience.iop.org/article/10.1088/0264-9381/19/9/302/meta,Fisica
"Black hole entropy, special geometry and strings",https://onlinelibrary.wiley.com/doi/abs/10.1002/1521-3978(200102)49:1/3%3C3::AID-PROP3%3E3.0.CO;2-%23,https://sci-hub.se/https://onlinelibrary.wiley.com/doi/abs/10.1002/1521-3978(200102)49:1/3%3C3::AID-PROP3%3E3.0.CO;2-%23,Fisica
Universal canonical black hole entropy,https://journals.aps.org/prl/abstract/10.1103/PhysRevLett.92.141301,https://sci-hub.se/https://journals.aps.org/prl/abstract/10.1103/PhysRevLett.92.141301,Fisica
Quantum geometry of isolated horizons and black hole entropy,https://arxiv.org/abs/gr-qc/0005126,https://sci-hub.se/https://arxiv.org/abs/gr-qc/0005126,Fisica
"Logarithmic corrections to black hole entropy, from the Cardy formula",https://iopscience.iop.org/article/10.1088/0264-9381/17/20/302/meta,https://sci-hub.se/https://iopscience.iop.org/article/10.1088/0264-9381/17/20/302/meta,Fisica
Black hole entropy in M-theory,https://iopscience.iop.org/article/10.1088/1126-6708/1997/12/002/meta,https://sci-hub.se/https://iopscience.iop.org/article/10.1088/1126-6708/1997/12/002/meta,Fisica
Black hole entropy from entanglement: A review,https://arxiv.org/abs/0806.0402,https://sci-hub.se/https://arxiv.org/abs/0806.0402,Fisica
Black hole entropy without brick walls,https://www.sciencedirect.com/science/article/pii/S0370269302021238,https://sci-hub.se/https://www.sciencedirect.com/science/article/pii/S0370269302021238,Fisica
Black-hole entropy in loop quantum gravity,https://iopscience.iop.org/article/10.1088/0264-9381/21/22/015/meta,https://sci-hub.se/https://iopscience.iop.org/article/10.1088/0264-9381/21/22/015/meta,Fisica
Some properties of the Noether charge and a proposal for dynamical black hole entropy,https://journals.aps.org/prd/abstract/10.1103/PhysRevD.50.846,https://sci-hub.se/https://journals.aps.org/prd/abstract/10.1103/PhysRevD.50.846,Fisica
Black hole quantum tunnelling and black hole entropy correction,https://www.sciencedirect.com/science/article/pii/S0370269308011052,https://sci-hub.se/https://www.sciencedirect.com/science/article/pii/S0370269308011052,Fisica
Black hole entropy from conformal field theory in any dimension,https://journals.aps.org/prl/abstract/10.1103/PhysRevLett.82.2828,https://sci-hub.se/https://journals.aps.org/prl/abstract/10.1103/PhysRevLett.82.2828,Fisica
Black hole entropy function and the attractor mechanism in higher derivative gravity,https://iopscience.iop.org/article/10.1088/1126-6708/2005/09/038/meta,https://sci-hub.se/https://iopscience.iop.org/article/10.1088/1126-6708/2005/09/038/meta,Fisica
"Quasinormal modes, the area spectrum, and black hole entropy",https://journals.aps.org/prl/abstract/10.1103/PhysRevLett.90.081301,https://sci-hub.se/https://journals.aps.org/prl/abstract/10.1103/PhysRevLett.90.081301,Fisica
[HTML] An improved estimate of black hole entropy in the quantum geometry approach,https://www.sciencedirect.com/science/article/pii/S0370269305006076,https://sci-hub.se/https://www.sciencedirect.com/science/article/pii/S0370269305006076,Fisica
Black hole entropy and isolated horizons thermodynamics,https://journals.aps.org/prl/abstract/10.1103/PhysRevLett.107.241301,https://sci-hub.se/https://journals.aps.org/prl/abstract/10.1103/PhysRevLett.107.241301,Fisica
Increase of black hole entropy in higher curvature gravity,https://journals.aps.org/prd/abstract/10.1103/PhysRevD.52.3518,https://sci-hub.se/https://journals.aps.org/prd/abstract/10.1103/PhysRevD.52.3518,Fisica
Extremal limits and black hole entropy,https://iopscience.iop.org/article/10.1088/1126-6708/2009/11/109/meta,https://sci-hub.se/https://iopscience.iop.org/article/10.1088/1126-6708/2009/11/109/meta,Fisica
Black-hole entropy from complex Ashtekar variables,https://iopscience.iop.org/article/10.1209/0295-5075/107/10005/meta,https://sci-hub.se/https://iopscience.iop.org/article/10.1209/0295-5075/107/10005/meta,Fisica
Black Hole Entropy and Chern-Simons Theory,https://journals.aps.org/prl/abstract/10.1103/PhysRevLett.105.031302,https://sci-hub.se/https://journals.aps.org/prl/abstract/10.1103/PhysRevLett.105.031302,Fisica
Black hole entropy in the presence of Chern–Simons terms,https://iopscience.iop.org/article/10.1088/0264-9381/24/3/014/meta,https://sci-hub.se/https://iopscience.iop.org/article/10.1088/0264-9381/24/3/014/meta,Fisica
Black hole entropy from near-horizon microstates,https://iopscience.iop.org/article/10.1088/1126-6708/1998/02/009/meta,https://sci-hub.se/https://iopscience.iop.org/article/10.1088/1126-6708/1998/02/009/meta,Fisica
Black hole entropy and soft hair,https://link.springer.com/article/10.1007/JHEP12(2018)098,https://sci-hub.se/https://link.springer.com/article/10.1007/JHEP12(2018)098,Fisica
Black hole entropy as entanglement entropy: a holographic derivation,https://iopscience.iop.org/article/10.1088/1126-6708/2006/06/012/meta,https://sci-hub.se/https://iopscience.iop.org/article/10.1088/1126-6708/2006/06/012/meta,Fisica
Black hole entropy in two dimensions,https://journals.aps.org/prd/abstract/10.1103/PhysRevD.50.6412,https://sci-hub.se/https://journals.aps.org/prd/abstract/10.1103/PhysRevD.50.6412,Fisica
Corrections to macroscopic supersymmetric black-hole entropy,https://www.sciencedirect.com/science/article/pii/S0370269399002270,https://sci-hub.se/https://www.sciencedirect.com/science/article/pii/S0370269399002270,Fisica
Microscopic black hole entropy in theories with higher derivatives,https://iopscience.iop.org/article/10.1088/1126-6708/2005/09/034/meta,https://sci-hub.se/https://iopscience.iop.org/article/10.1088/1126-6708/2005/09/034/meta,Fisica
Black hole entropy quantization,https://journals.aps.org/prl/abstract/10.1103/PhysRevLett.98.181301,https://sci-hub.se/https://journals.aps.org/prl/abstract/10.1103/PhysRevLett.98.181301,Fisica
What we don't know about BTZ black hole entropy,https://iopscience.iop.org/article/10.1088/0264-9381/15/11/020/meta,https://sci-hub.se/https://iopscience.iop.org/article/10.1088/0264-9381/15/11/020/meta,Fisica
Statistical origin of black hole entropy in induced gravity,https://www.sciencedirect.com/science/article/pii/S0550321396006785,https://sci-hub.se/https://www.sciencedirect.com/science/article/pii/S0550321396006785,Fisica
Hawking radiation without black hole entropy,https://journals.aps.org/prl/abstract/10.1103/PhysRevLett.80.3436,https://sci-hub.se/https://journals.aps.org/prl/abstract/10.1103/PhysRevLett.80.3436,Fisica
Entropic cosmology for a generalized black-hole entropy,https://journals.aps.org/prd/abstract/10.1103/PhysRevD.88.083534,https://sci-hub.se/https://journals.aps.org/prd/abstract/10.1103/PhysRevD.88.083534,Fisica
On one-loop renormalization of black-hole entropy,https://www.sciencedirect.com/science/article/pii/0370269395012907,https://sci-hub.se/https://www.sciencedirect.com/science/article/pii/0370269395012907,Fisica
Dirty black holes: Entropy as a surface term,https://journals.aps.org/prd/abstract/10.1103/PhysRevD.48.5697,https://sci-hub.se/https://journals.aps.org/prd/abstract/10.1103/PhysRevD.48.5697,Fisica
Dynamical origin of the entropy of a black hole,https://journals.aps.org/prd/abstract/10.1103/PhysRevD.48.4545,https://sci-hub.se/https://journals.aps.org/prd/abstract/10.1103/PhysRevD.48.4545,Fisica
Proof of the weak gravity conjecture from black hole entropy,https://link.springer.com/article/10.1007/JHEP10(2018)004,https://sci-hub.se/https://link.springer.com/article/10.1007/JHEP10(2018)004,Fisica
"Entropy, area, and black hole pairs",https://journals.aps.org/prd/abstract/10.1103/PhysRevD.51.4302,https://sci-hub.se/https://journals.aps.org/prd/abstract/10.1103/PhysRevD.51.4302,Fisica
Entropy evaporated by a black hole,https://journals.aps.org/prl/abstract/10.1103/PhysRevLett.49.1683,https://sci-hub.se/https://journals.aps.org/prl/abstract/10.1103/PhysRevLett.49.1683,Fisica
Logarithmic corrections to extremal black hole entropy from quantum entropy function,https://link.springer.com/article/10.1007/JHEP03(2011)147,https://sci-hub.se/https://link.springer.com/article/10.1007/JHEP03(2011)147,Fisica
On the nature of black hole entropy,https://aip.scitation.org/doi/abs/10.1063/1.1301569,https://sci-hub.se/https://aip.scitation.org/doi/abs/10.1063/1.1301569,Fisica
Black hole entropy in canonical quantum gravity and superstring theory,https://journals.aps.org/prd/abstract/10.1103/PhysRevD.50.2700,https://sci-hub.se/https://journals.aps.org/prd/abstract/10.1103/PhysRevD.50.2700,Fisica
Black hole entropy and the dimensional continuation of the Gauss-Bonnet theorem,https://journals.aps.org/prl/abstract/10.1103/PhysRevLett.72.957,https://sci-hub.se/https://journals.aps.org/prl/abstract/10.1103/PhysRevLett.72.957,Fisica
Black hole entropy from the -invariant formulation of type I isolated horizons,https://journals.aps.org/prd/abstract/10.1103/PhysRevD.82.044050,https://sci-hub.se/https://journals.aps.org/prd/abstract/10.1103/PhysRevD.82.044050,Fisica
Thermal fluctuations and black-hole entropy,https://iopscience.iop.org/article/10.1088/0264-9381/20/15/303/meta,https://sci-hub.se/https://iopscience.iop.org/article/10.1088/0264-9381/20/15/303/meta,Fisica
Black hole entropy: Inside or out?,https://link.springer.com/article/10.1007/s10773-005-8896-z,https://sci-hub.se/https://link.springer.com/article/10.1007/s10773-005-8896-z,Fisica
Mechanism of the generation of black hole entropy in Sakharov's induced gravity,https://journals.aps.org/prd/abstract/10.1103/PhysRevD.56.2212,https://sci-hub.se/https://journals.aps.org/prd/abstract/10.1103/PhysRevD.56.2212,Fisica
Near extremal black hole entropy as entanglement entropy via,https://journals.aps.org/prd/abstract/10.1103/PhysRevD.77.064005,https://sci-hub.se/https://journals.aps.org/prd/abstract/10.1103/PhysRevD.77.064005,Fisica
Black holes in gravity with conformal anomaly and logarithmic term in black hole entropy,https://link.springer.com/article/10.1007/JHEP04(2010)082,https://sci-hub.se/https://link.springer.com/article/10.1007/JHEP04(2010)082,Fisica
On Gauss–Bonnet black hole entropy,https://iopscience.iop.org/article/10.1088/0264-9381/21/14/009/meta,https://sci-hub.se/https://iopscience.iop.org/article/10.1088/0264-9381/21/14/009/meta,Fisica
Asymptotic degeneracy of dyonic N= 4 string states and black hole entropy,https://iopscience.iop.org/article/10.1088/1126-6708/2004/12/075/meta,https://sci-hub.se/https://iopscience.iop.org/article/10.1088/1126-6708/2004/12/075/meta,Fisica
AdS5 black hole entropy near the BPS limit,https://link.springer.com/article/10.1007/JHEP06(2020)001,https://sci-hub.se/https://link.springer.com/article/10.1007/JHEP06(2020)001,Fisica
-Dimensional Black Hole Entropy Spectrum from Quasinormal Modes,https://journals.aps.org/prl/abstract/10.1103/PhysRevLett.90.161301,https://sci-hub.se/https://journals.aps.org/prl/abstract/10.1103/PhysRevLett.90.161301,Fisica
Supersymmetric index from black hole entropy,https://link.springer.com/article/10.1007/JHEP04(2011)034,https://sci-hub.se/https://link.springer.com/article/10.1007/JHEP04(2011)034,Fisica
Renormalization of black hole entropy and of the gravitational coupling constant,https://www.sciencedirect.com/science/article/pii/055032139500548X,https://sci-hub.se/https://www.sciencedirect.com/science/article/pii/055032139500548X,Fisica
"Black hole entropy function, attractors and precision counting of microstates",https://link.springer.com/article/10.1007/s10714-008-0626-4,https://sci-hub.se/https://link.springer.com/article/10.1007/s10714-008-0626-4,Fisica
Higher order corrections to black hole entropy,https://iopscience.iop.org/article/10.1088/0264-9381/22/19/021/meta,https://sci-hub.se/https://iopscience.iop.org/article/10.1088/0264-9381/22/19/021/meta,Fisica
Exponential corrections to black hole entropy,https://journals.aps.org/prl/abstract/10.1103/PhysRevLett.125.041302,https://sci-hub.se/https://journals.aps.org/prl/abstract/10.1103/PhysRevLett.125.041302,Fisica
An operational approach to black hole entropy,https://journals.aps.org/prd/abstract/10.1103/PhysRevD.57.6311,https://sci-hub.se/https://journals.aps.org/prd/abstract/10.1103/PhysRevD.57.6311,Fisica
Black Hole Entropy in Scalar-Tensor and Gravity: An Overview,https://www.mdpi.com/16690,https://sci-hub.se/https://www.mdpi.com/16690,Fisica
Strings on a cone and black hole entropy,https://www.sciencedirect.com/science/article/pii/0550321395000503,https://sci-hub.se/https://www.sciencedirect.com/science/article/pii/0550321395000503,Fisica
Universal 3d Cardy block and black hole entropy,https://link.springer.com/article/10.1007/JHEP03(2020)068,https://sci-hub.se/https://link.springer.com/article/10.1007/JHEP03(2020)068,Fisica
Logarithmic corrections to Schwarzschild and other non-extremal black hole entropy in different dimensions,https://link.springer.com/article/10.1007/JHEP04(2013)156,https://sci-hub.se/https://link.springer.com/article/10.1007/JHEP04(2013)156,Fisica
Black hole entropy in the O(N) model,https://journals.aps.org/prd/abstract/10.1103/PhysRevD.52.7027,https://sci-hub.se/https://journals.aps.org/prd/abstract/10.1103/PhysRevD.52.7027,Fisica
A comment on black hole entropy or does nature abhor a logarithm?,https://iopscience.iop.org/article/10.1088/0264-9381/22/1/009/meta,https://sci-hub.se/https://iopscience.iop.org/article/10.1088/0264-9381/22/1/009/meta,Fisica
Black hole entropy in massive Type IIA,https://iopscience.iop.org/article/10.1088/1361-6382/aa9f5b/meta,https://sci-hub.se/https://iopscience.iop.org/article/10.1088/1361-6382/aa9f5b/meta,Fisica
Quantum geometry and microscopic black hole entropy,https://iopscience.iop.org/article/10.1088/0264-9381/24/1/013/meta,https://sci-hub.se/https://iopscience.iop.org/article/10.1088/0264-9381/24/1/013/meta,Fisica
Quantum black hole entropy from 4d supersymmetric Cardy formula,https://journals.aps.org/prd/abstract/10.1103/PhysRevD.100.026008,https://sci-hub.se/https://journals.aps.org/prd/abstract/10.1103/PhysRevD.100.026008,Fisica
Black hole entropy in string-generated gravity models,https://journals.aps.org/prd/abstract/10.1103/PhysRevD.67.061501,https://sci-hub.se/https://journals.aps.org/prd/abstract/10.1103/PhysRevD.67.061501,Fisica
Black-hole entropy and thermodynamics from symmetries,https://iopscience.iop.org/article/10.1088/0264-9381/19/15/306/meta,https://sci-hub.se/https://iopscience.iop.org/article/10.1088/0264-9381/19/15/306/meta,Fisica
Why is black hole entropy affected by rotation?,https://link.springer.com/article/10.1007/JHEP02(2023)072,https://sci-hub.se/https://link.springer.com/article/10.1007/JHEP02(2023)072,Fisica
Black hole entropy and finite geometry,https://journals.aps.org/prd/abstract/10.1103/PhysRevD.79.084036,https://sci-hub.se/https://journals.aps.org/prd/abstract/10.1103/PhysRevD.79.084036,Fisica
Logarithmic corrections to black hole entropy and AdS/CFT correspondence,https://iopscience.iop.org/article/10.1088/1126-6708/2002/05/026/meta,https://sci-hub.se/https://iopscience.iop.org/article/10.1088/1126-6708/2002/05/026/meta,Fisica
Logarithmic corrections to black hole entropy,https://journals.aps.org/prd/abstract/10.1103/PhysRevD.90.043011,https://sci-hub.se/https://journals.aps.org/prd/abstract/10.1103/PhysRevD.90.043011,Fisica
Barrow's black hole entropy and the equipartition theorem,https://iopscience.iop.org/article/10.1209/0295-5075/130/40005/meta,https://sci-hub.se/https://iopscience.iop.org/article/10.1209/0295-5075/130/40005/meta,Fisica
[HTML] Generalized uncertainty principle and black hole entropy,https://www.sciencedirect.com/science/article/pii/S0370269306010616,https://sci-hub.se/https://www.sciencedirect.com/science/article/pii/S0370269306010616,Fisica
Statistical mechanics and black hole entropy,https://arxiv.org/abs/gr-qc/9509024,https://sci-hub.se/https://arxiv.org/abs/gr-qc/9509024,Fisica
Black hole entropy in higher curvature gravity,https://arxiv.org/abs/gr-qc/9502009,https://sci-hub.se/https://arxiv.org/abs/gr-qc/9502009,Fisica
"Symmetries, horizons, and black hole entropy",https://link.springer.com/article/10.1007/s10714-007-0467-6,https://sci-hub.se/https://link.springer.com/article/10.1007/s10714-007-0467-6,Fisica
Exact black hole entropy bound in conformal field theory,https://journals.aps.org/prd/abstract/10.1103/PhysRevD.63.047501,https://sci-hub.se/https://journals.aps.org/prd/abstract/10.1103/PhysRevD.63.047501,Fisica
[HTML] Non-extensive statistical mechanics and black hole entropy from quantum geometry,https://www.sciencedirect.com/science/article/pii/S0370269317308559,https://sci-hub.se/https://www.sciencedirect.com/science/article/pii/S0370269317308559,Fisica
Gravitational Cardy limit and AdS black hole entropy,https://link.springer.com/article/10.1007/JHEP11(2020)041,https://sci-hub.se/https://link.springer.com/article/10.1007/JHEP11(2020)041,Fisica
Black hole entropy and long strings,https://www.worldscientific.com/doi/abs/10.1142/S0218271822420068,https://sci-hub.se/https://www.worldscientific.com/doi/abs/10.1142/S0218271822420068,Fisica
[HTML] Black hole entropy and the modified uncertainty principle: a heuristic analysis,https://www.sciencedirect.com/science/article/pii/S0370269311009610,https://sci-hub.se/https://www.sciencedirect.com/science/article/pii/S0370269311009610,Fisica
Dirty black holes: Entropy versus area,https://journals.aps.org/prd/abstract/10.1103/PhysRevD.48.583,https://sci-hub.se/https://journals.aps.org/prd/abstract/10.1103/PhysRevD.48.583,Fisica
Logarithmic corrections to black hole entropy: an infrared window into the microstates,https://link.springer.com/article/10.1007/s10714-012-1336-5,https://sci-hub.se/https://link.springer.com/article/10.1007/s10714-012-1336-5,Fisica
[HTML] Revisiting the black hole entropy and the information paradox,https://www.hindawi.com/journals/ahep/2018/4130417/abs/,https://sci-hub.se/https://www.hindawi.com/journals/ahep/2018/4130417/abs/,Fisica
Black hole entropy and the Bekenstein bound,https://www.worldscientific.com/doi/abs/10.1142/9789811203961_0012,https://sci-hub.se/https://www.worldscientific.com/doi/abs/10.1142/9789811203961_0012,Fisica
An improved thin film brick-wall model of black hole entropy,https://iopscience.iop.org/article/10.1088/0256-307X/18/2/353/meta,https://sci-hub.se/https://iopscience.iop.org/article/10.1088/0256-307X/18/2/353/meta,Fisica
Near-horizon conformal symmetry and black hole entropy,https://journals.aps.org/prl/abstract/10.1103/PhysRevLett.88.241301,https://sci-hub.se/https://journals.aps.org/prl/abstract/10.1103/PhysRevLett.88.241301,Fisica
Nonperturbative black hole entropy and Kloosterman sums,https://link.springer.com/article/10.1007/JHEP03(2015)074,https://sci-hub.se/https://link.springer.com/article/10.1007/JHEP03(2015)074,Fisica
Entropy of the Schwarzschild black hole and the string–black-hole correspondence,https://journals.aps.org/prd/abstract/10.1103/PhysRevD.57.2410,https://sci-hub.se/https://journals.aps.org/prd/abstract/10.1103/PhysRevD.57.2410,Fisica
Logarithmic corrections to rotating extremal black hole entropy in four and five dimensions,https://link.springer.com/article/10.1007/s10714-012-1373-0,https://sci-hub.se/https://link.springer.com/article/10.1007/s10714-012-1373-0,Fisica
